0,0.0,0.0,-0.21428571428571427,-0.07738095238095238,-0.39285714285714285,-0.25,-0.35119047619047616,-0.4107142857142857,-0.20238095238095238,-0.4880952380952381,-0.3630952380952381,-0.5178571428571429,-0.4880952380952381,-0.7440476190476191,-0.5535714285714286,-0.8809523809523809,-0.6130952380952381,-1.0,-0.2261904761904762,-0.5476190476190477,-0.32142857142857145,-0.6369047619047619,-0.2916666666666667,-0.4642857142857143,-0.25595238095238093,-0.3392857142857143,-0.08928571428571429,-0.5416666666666666,-0.16666666666666666,-0.5535714285714286,-0.15476190476190477,-0.3630952380952381,-0.13095238095238096,-0.23809523809523808,0.05357142857142857,-0.5119047619047619,-0.041666666666666664,-0.5238095238095238,-0.05952380952380952,-0.375,-0.047619047619047616,-0.26785714285714285

0,0.0,0.0,-0.2046783625730994,-0.08187134502923976,-0.3742690058479532,-0.24561403508771928,-0.32748538011695905,-0.4093567251461988,-0.19298245614035087,-0.5029239766081871,-0.3567251461988304,-0.52046783625731,-0.47368421052631576,-0.7426900584795322,-0.543859649122807,-0.8771929824561403,-0.5964912280701754,-1.0,-0.21637426900584794,-0.5497076023391813,-0.30994152046783624,-0.6257309941520468,-0.27485380116959063,-0.4444444444444444,-0.23391812865497075,-0.32748538011695905,-0.07602339181286549,-0.543859649122807,-0.15204678362573099,-0.5555555555555556,-0.14035087719298245,-0.3567251461988304,-0.1111111111111111,-0.25146198830409355,0.06432748538011696,-0.5087719298245614,-0.029239766081871343,-0.5321637426900585,-0.04093567251461988,-0.3742690058479532,-0.023391812865497075,-0.2807017543859649

0,0.0,0.0,-0.21951219512195122,-0.06097560975609756,-0.42073170731707316,-0.21341463414634146,-0.4024390243902439,-0.38414634146341464,-0.2621951219512195,-0.49390243902439024,-0.4451219512195122,-0.49390243902439024,-0.5975609756097561,-0.7317073170731707,-0.6829268292682927,-0.8719512195121951,-0.75,-1.0,-0.29878048780487804,-0.5487804878048781,-0.4024390243902439,-0.6219512195121951,-0.3475609756097561,-0.4268292682926829,-0.2926829268292683,-0.3170731707317073,-0.1524390243902439,-0.5670731707317073,-0.21951219512195122,-0.5670731707317073,-0.18292682926829268,-0.3597560975609756,-0.1524390243902439,-0.25609756097560976,-0.006097560975609756,-0.5548780487804879,-0.07926829268292683,-0.5487804878048781,-0.08536585365853659,-0.38414634146341464,-0.07317073170731707,-0.2926829268292683

0,0.0,0.0,-0.22012578616352202,-0.05660377358490566,-0.4276729559748428,-0.1949685534591195,-0.42138364779874216,-0.36477987421383645,-0.3081761006289308,-0.4968553459119497,-0.49056603773584906,-0.4968553459119497,-0.6666666666666666,-0.7232704402515723,-0.7547169811320755,-0.8616352201257862,-0.8301886792452831,-1.0,-0.33962264150943394,-0.5660377358490566,-0.42138364779874216,-0.6226415094339622,-0.3522012578616352,-0.42138364779874216,-0.29559748427672955,-0.3018867924528302,-0.18238993710691823,-0.5974842767295597,-0.2389937106918239,-0.5723270440251572,-0.18867924528301888,-0.36477987421383645,-0.1509433962264151,-0.2578616352201258,-0.025157232704402517,-0.5911949685534591,-0.09433962264150944,-0.5786163522012578,-0.0880503144654088,-0.4025157232704403,-0.06918238993710692,-0.3081761006289308

0,0.0,0.0,-0.24503311258278146,-0.046357615894039736,-0.4768211920529801,-0.17880794701986755,-0.47019867549668876,-0.3576158940397351,-0.3576158940397351,-0.4966887417218543,-0.5562913907284768,-0.4900662251655629,-0.7615894039735099,-0.7218543046357616,-0.8675496688741722,-0.8609271523178808,-0.9602649006622517,-1.0,-0.4105960264900662,-0.5695364238410596,-0.5165562913907285,-0.6490066225165563,-0.4370860927152318,-0.44370860927152317,-0.36423841059602646,-0.31788079470198677,-0.24503311258278146,-0.6026490066225165,-0.31125827814569534,-0.609271523178808,-0.23841059602649006,-0.39072847682119205,-0.19205298013245034,-0.271523178807947,-0.07947019867549669,-0.6158940397350994,-0.15894039735099338,-0.6291390728476821,-0.1390728476821192,-0.4503311258278146,-0.10596026490066225,-0.33774834437086093

0,0.0,0.0,-0.2360248447204969,-0.024844720496894408,-0.4658385093167702,-0.13043478260869565,-0.484472049689441,-0.2919254658385093,-0.38509316770186336,-0.42857142857142855,-0.5652173913043478,-0.39751552795031053,-0.7888198757763976,-0.6024844720496895,-0.9006211180124224,-0.7204968944099379,-1.0,-0.8385093167701864,-0.43478260869565216,-0.484472049689441,-0.546583850931677,-0.5527950310559007,-0.453416149068323,-0.38509316770186336,-0.37888198757763975,-0.2732919254658385,-0.2919254658385093,-0.5403726708074534,-0.34782608695652173,-0.5403726708074534,-0.2608695652173913,-0.3416149068322981,-0.20496894409937888,-0.22981366459627328,-0.13664596273291926,-0.5652173913043478,-0.20496894409937888,-0.577639751552795,-0.17391304347826086,-0.4161490683229814,-0.14285714285714285,-0.30434782608695654

0,0.0,0.0,-0.21714285714285714,0.011428571428571429,-0.4342857142857143,-0.05714285714285714,-0.4514285714285714,-0.21142857142857144,-0.3657142857142857,-0.3485714285714286,-0.56,-0.30857142857142855,-0.7714285714285715,-0.4685714285714286,-0.8914285714285715,-0.56,-1.0,-0.6571428571428571,-0.4514285714285714,-0.41714285714285715,-0.5542857142857143,-0.42857142857142855,-0.45714285714285713,-0.2857142857142857,-0.38857142857142857,-0.2057142857142857,-0.32571428571428573,-0.4857142857142857,-0.3657142857142857,-0.4342857142857143,-0.28,-0.2742857142857143,-0.22857142857142856,-0.19428571428571428,-0.18285714285714286,-0.52,-0.2342857142857143,-0.48,-0.18857142857142858,-0.3314285714285714,-0.15428571428571428,-0.2571428571428571

0,0.0,0.0,-0.20540540540540542,0.032432432432432434,-0.42162162162162165,-0.016216216216216217,-0.4540540540540541,-0.15675675675675677,-0.3783783783783784,-0.2918918918918919,-0.5621621621621622,-0.25405405405405407,-0.772972972972973,-0.3783783783783784,-0.8918918918918919,-0.4594594594594595,-1.0,-0.5405405405405406,-0.4702702702702703,-0.3621621621621622,-0.5405405405405406,-0.3621621621621622,-0.43783783783783786,-0.22702702702702704,-0.372972972972973,-0.15675675675675677,-0.35135135135135137,-0.43783783783783786,-0.372972972972973,-0.3837837837837838,-0.2864864864864865,-0.23243243243243245,-0.23783783783783785,-0.17297297297297298,-0.22162162162162163,-0.4810810810810811,-0.24864864864864866,-0.43783783783783786,-0.20540540540540542,-0.2972972972972973,-0.1783783783783784,-0.23243243243243245

